,date,day,hour,days_of_week,text
670,2019-05-17 14:41:31,17,14,Friday,Accident on PIE (towards Changi Airport) after Jalan Eunos with congestion till Kallang Way. Avoid lanes 1 and 2
671,2019-05-17 14:06:33,17,14,Friday,Accident on PIE (towards Changi Airport) after Jalan Eunos with congestion till Kallang. Avoid lanes 1 and 2
672,2019-05-17 13:58:09,17,13,Friday,Accident on PIE (towards Changi Airport) after Jalan Eunos with congestion till Paya Lebar Rd. Avoid lanes 1 and 2
673,2019-05-17 13:56:39,17,13,Friday,Accident on PIE (towards Changi Airport) after Jalan Eunos with congestion till Paya Lebar Rd. Avoid lane 1
674,2019-05-17 13:55:55,17,13,Friday,Accident on PIE (towards Changi Airport) after Jalan Eunos. Avoid lane 1
675,2019-05-17 13:32:49,17,13,Friday,Accident on BKE (towards Woodlands) after Mandai Rd Entrance
676,2019-05-17 12:27:20,17,12,Friday,Accident in CTE Tunnel (towards SLE) before Cairnhill Circle Entrance. Avoid lane 1
677,2019-05-17 11:11:17,17,11,Friday,Accident on KJE (towards PIE) at Choa Chu Kang Dr Exit
678,2019-05-17 10:41:01,17,10,Friday,Accident on PIE (towards Tuas) after Bedok North Rd. Avoid lane 1
679,2019-05-17 10:39:21,17,10,Friday,Accident on KPE (towards ECP) after Airport Rd Entrance
680,2019-05-17 10:36:15,17,10,Friday,Accident in CTE Tunnel (towards SLE) after Bukit Timah Rd Entrance. Avoid lane 3
681,2019-05-17 10:26:37,17,10,Friday,Heavy Traffic on PIE (towards Changi Airport) after TPE
682,2019-05-17 10:26:37,17,10,Friday,Accident on SLE (towards CTE) before Woodlands Ave 12 Exit
683,2019-05-17 10:23:22,17,10,Friday,Accident on AYE (towards MCE) after Alexandra
684,2019-05-17 10:18:35,17,10,Friday,Accident on MCE (towards ECP) after Marina Blvd Entrance. Avoid lanes 5 and 6
685,2019-05-17 10:08:05,17,10,Friday,Accident on MCE (towards ECP) after Marina Blvd Entrance. Avoid lane 6
686,2019-05-17 10:05:08,17,10,Friday,Accident on SLE (towards CTE) before Woodlands Ave 12 Exit with congestion till BKE Entrance
687,2019-05-17 09:54:49,17,9,Friday,Accident on SLE (towards CTE) before Woodlands Ave 12 Exit with congestion till BKE Entrance. Avoid lane 1
688,2019-05-17 09:50:24,17,9,Friday,Accident on PIE (towards Changi Airport) after TPE with congestion till TPE. Avoid lane 1
689,2019-05-17 09:46:06,17,9,Friday,Accident on SLE (towards CTE) before Woodlands Ave 12 Exit with congestion till Woodlands Ave 2 Exit. Avoid lane 1
690,2019-05-17 09:44:34,17,9,Friday,Accident on SLE (towards CTE) before Woodlands Ave 12 Exit. Avoid lane 1
691,2019-05-17 09:31:54,17,9,Friday,Accident on PIE (towards Changi Airport) after TPE. Avoid lane 1
692,2019-05-17 09:28:51,17,9,Friday,Accident on AYE (towards Tuas) before Benoi Rd Exit. Avoid lane 1
693,2019-05-17 09:22:07,17,9,Friday,Heavy Traffic on CTE (towards SLE) after Jalan Bahagia Exit
694,2019-05-17 09:22:07,17,9,Friday,Accident on AYE (towards MCE) after Jurong Town Hall Exit with congestion till Yuan Ching Exit. Avoid lane 1
695,2019-05-17 09:06:32,17,9,Friday,Accident on PIE (towards Changi Airport) before Bedok North Ave 3
696,2019-05-17 09:06:32,17,9,Friday,Accident on CTE (towards SLE) after Jalan Bahagia Exit with congestion till Cairnhill Circle Entrance. Avoid lane 1
697,2019-05-17 09:04:13,17,9,Friday,Accident in CTE Tunnel (towards SLE) after Cairnhill Circle Entrance. Avoid lane 4
698,2019-05-17 09:01:13,17,9,Friday,Accident on AYE (towards MCE) after Jurong Town Hall Exit with congestion till Yuan Ching. Avoid lane 1
699,2019-05-17 08:53:33,17,8,Friday,Accident on AYE (towards MCE) after Jurong Town Hall Exit. Avoid lane 1
700,2019-05-17 08:52:48,17,8,Friday,Accident on PIE (towards Changi Airport) before Bedok North Ave 3 with congestion till Bedok North Rd
701,2019-05-17 08:47:29,17,8,Friday,Accident on CTE (towards SLE) after Jalan Bahagia Exit. Avoid lane 1
702,2019-05-17 08:31:41,17,8,Friday,Accident on PIE (towards Changi Airport) before Bedok North Ave 3 with congestion till Bedok North Rd. Avoid lanes 2 and 3
703,2019-05-17 08:30:56,17,8,Friday,Accident on PIE (towards Changi Airport) before Bedok North Ave 3. Avoid lanes 2 and 3
704,2019-05-17 07:41:02,17,7,Friday,Obstacle on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 1
705,2019-05-17 05:52:03,17,5,Friday,Heavy Traffic on CTE (towards AYE) after Moulmein Rd Exit
706,2019-05-17 05:48:17,17,5,Friday,Accident on CTE (towards AYE) after Moulmein Rd Exit with congestion till PIE(Changi) Exit. Avoid lane 1
707,2019-05-17 05:38:02,17,5,Friday,Accident on CTE (towards AYE) after Moulmein Rd Exit with congestion till PIE(Changi) Exit. Avoid lanes 1 and 2
708,2019-05-17 05:34:14,17,5,Friday,Accident on CTE (towards AYE) after Moulmein Rd Exit. Avoid lanes 1 and 2
709,2019-05-17 05:33:30,17,5,Friday,Accident on CTE (towards AYE) after Moulmein Rd Exit. Avoid lane 1
710,2019-05-17 02:18:05,17,2,Friday,Obstacle on PIE (towards Tuas) after Jalan Eunos. Avoid lane 2
711,2019-05-17 02:01:52,17,2,Friday,"Temporary Road Closure along PIE (Tuas) between Exit 24 and Exit 26A on Wednesday, 22 May 2019 and Thursday, 23 May 2019 from 12.30 a.m. to 5.00 a.m. #sgtraffic http://bit.ly/2EhBsh4"
712,2019-05-17 02:01:23,17,2,Friday,"Temporary Closure of Slip Road from CTE (AYE) to Havelock Road Exit on Thursday, 23 May 2019 from midnight to 5.00 a.m. #sgtraffic http://bit.ly/2W3jDwg"
713,2019-05-17 02:00:58,17,2,Friday,"Temporary Road Closure along TPE (SLE) between Exit 6 and Exit 9 and Slip Road from KPE (TPE) to TPE (SLE) from Saturday, 25 May 2019 to Monday, 27 May 2019 from midnight to 5.00 a.m. #sgtraffic http://bit.ly/2HoMiUl"
714,2019-05-17 02:00:38,17,2,Friday,"Commissioning of New Signalised Pedestrian Crossing at Woodlands Drive 16 on Friday, 24 May 2019 at 10.30 a.m. #sgtraffic http://bit.ly/2LO2AdO"
715,2019-05-17 01:17:19,17,1,Friday,Accident on PIE (towards Changi Airport) at Bukit Batok East Ave 3 Exit
716,2019-05-17 00:10:32,17,0,Friday,Accident on AYE (towards Tuas) before Clementi Ave 2 Exit
717,2019-05-16 23:39:55,16,23,Thursday,Accident on KJE (towards PIE) after BKE Entrance. Avoid lane 4
718,2019-05-16 23:37:40,16,23,Thursday,Accident on AYE (towards Tuas) after Jurong Port Rd Exit
719,2019-05-16 23:12:50,16,23,Thursday,Accident on KJE (towards PIE) after BKE Entrance
720,2019-05-16 23:09:44,16,23,Thursday,Accident on BKE (towards PIE) at PIE(Tuas) Exit
721,2019-05-16 22:55:53,16,22,Thursday,Accident on BKE (towards PIE) after Dairy Farm Rd Entrance
722,2019-05-16 22:52:48,16,22,Thursday,Accident on BKE (towards PIE) after Dairy Farm Rd Entrance. Avoid lane 1
723,2019-05-16 22:30:20,16,22,Thursday,Accident on Jalan Anak Bukit (towards Clementi Road) after Hindhede Road. Jalan Anak Bukit closed after Hindhede Road
724,2019-05-16 22:23:38,16,22,Thursday,Accident on CTE (towards SLE) at PIE Exit
725,2019-05-16 21:19:05,16,21,Thursday,Accident on Jalan Anak Bukit (towards Clementi Road) after Hindhede Road. Avoid right lane
726,2019-05-16 21:09:06,16,21,Thursday,Obstacle on PIE (towards Tuas) after Bedok North Avenue 3 exit. Avoid lane 1
727,2019-05-16 14:09:52,16,14,Thursday,Obstacle in CTE Tunnel (towards SLE) at Merchant Road Exit
728,2019-05-16 12:18:52,16,12,Thursday,Accident on PIE (towards Changi Airport) after Paya Lebar Rd
729,2019-05-16 12:12:12,16,12,Thursday,Accident on PIE (towards Changi Airport) before Jalan Eunos. Avoid lane 1
730,2019-05-16 10:56:16,16,10,Thursday,Heavy Traffic on PIE (towards Tuas) after Toh Guan Rd Exit
731,2019-05-16 10:46:39,16,10,Thursday,Accident on KPE (towards TPE) after PIE Exit. Avoid lane 2
732,2019-05-16 10:33:29,16,10,Thursday,Accident on BKE (towards Woodlands) after PIE Entrance
733,2019-05-16 10:19:18,16,10,Thursday,Accident on PIE (towards Tuas) after Toh Guan Rd Exit with congestion till Clementi Ave 6 Exit. Avoid lane 1
734,2019-05-16 10:17:06,16,10,Thursday,Accident on PIE (towards Tuas) after Toh Guan Rd Exit with congestion till Clementi Ave 6 Exit. Avoid lanes 1 and 2
735,2019-05-16 10:06:49,16,10,Thursday,Accident on PIE (towards Tuas) after Toh Guan Rd Exit. Avoid lanes 1 and 2
736,2019-05-16 08:10:28,16,8,Thursday,Accident on PIE (towards Changi Airport) at TPE Exit
737,2019-05-16 06:34:16,16,6,Thursday,Heavy Traffic on CTE (towards AYE) before PIE(Changi) Exit
738,2019-05-16 06:17:57,16,6,Thursday,Accident on CTE (towards AYE) before PIE(Changi) Exit with congestion till AMK Ave 5 Exit. Avoid lanes 3 and 4
739,2019-05-16 06:07:39,16,6,Thursday,Accident on PIE (towards Changi Airport) after Kallang Way
740,2019-05-16 05:49:30,16,5,Thursday,Accident on CTE (towards AYE) before PIE(Changi) Exit with congestion till AMK Ave 1 Exit. Avoid lanes 3 and 4
741,2019-05-16 05:47:17,16,5,Thursday,Accident on ECP (towards City) before Still Rd Sth Exit. Avoid lane 3
742,2019-05-16 05:44:59,16,5,Thursday,Accident on CTE (towards AYE) before PIE(Changi) Exit. Avoid lanes 3 and 4
743,2019-05-16 05:43:30,16,5,Thursday,Accident on KPE (towards TPE) before Tampines Rd Exit
744,2019-05-16 05:34:43,16,5,Thursday,Obstacle on PIE (towards Changi Airport) after KJE. Avoid lane 2
745,2019-05-16 05:31:45,16,5,Thursday,Accident on ECP (towards City) before Still Rd Sth Exit
746,2019-05-16 02:46:22,16,2,Thursday,Accident on Havelock Road (towards Upper Cross Street) after Saiboo Street
747,2019-05-16 02:14:20,16,2,Thursday,Heavy Traffic on PIE (towards Tuas) after Eng Neo Ave
748,2019-05-16 02:00:26,16,2,Thursday,Accident on Havelock Road (towards CTE) after Upper Cross Street
749,2019-05-16 02:00:26,16,2,Thursday,Accident on PIE (towards Tuas) after Eng Neo Ave with congestion till Adam Rd Exit. Avoid lane 1
750,2019-05-16 01:59:42,16,1,Thursday,Accident on PIE (towards Tuas) after Eng Neo Ave. Avoid lane 1
751,2019-05-16 01:05:02,16,1,Thursday,Obstacle on KJE (towards BKE) before BKE Exit. Avoid lane 2
752,2019-05-16 00:40:54,16,0,Thursday,Accident on PIE (towards Tuas) after Jalan Eunos. Avoid lane 2
753,2019-05-16 00:36:34,16,0,Thursday,Accident on AYE (towards MCE) at Jalan Boon Lay Exit
754,2019-05-16 00:10:16,16,0,Thursday,Accident on SLE (towards BKE) at TPE(PIE) Exit
755,2019-05-15 23:53:49,15,23,Wednesday,Accident on AYE (towards Tuas) after Buona Vista exit. Avoid lane 1
756,2019-05-15 23:44:04,15,23,Wednesday,Accident on BKE (towards PIE) before KJE Exit
757,2019-05-15 18:50:28,15,18,Wednesday,Accident on Buangkok Green (towards Hougang Street 51) after Buangkok Drive. Avoid left lane
758,2019-05-15 17:25:55,15,17,Wednesday,Accident on Pioneer Road (towards Tuas) after Tuas Road
759,2019-05-15 16:55:42,15,16,Wednesday,Obstacle on BKE (towards PIE) before Woodlands Ave 3 Entrance
760,2019-05-15 15:52:22,15,15,Wednesday,Accident on BKE (towards Woodlands) at Woodlands Rd Exit
761,2019-05-15 15:37:50,15,15,Wednesday,Obstacle on TPE (towards SLE) after Punggol Rd Exit. Avoid lanes 1 and 2
762,2019-05-15 15:35:03,15,15,Wednesday,Accident on BKE (towards Woodlands) before Woodlands Checkpoint. Avoid lane 2
763,2019-05-15 15:15:08,15,15,Wednesday,Obstacle on TPE (towards SLE) after Punggol Rd Exit. Avoid lane 3
764,2019-05-15 15:14:27,15,15,Wednesday,Obstacle on TPE (towards PIE) before Punggol Rd Exit. Avoid lane 3
765,2019-05-15 13:58:45,15,13,Wednesday,Obstacle on AYE (towards MCE) after Clementi Ave 2 Exit. Avoid lanes 2 and 3
766,2019-05-15 12:50:24,15,12,Wednesday,"Headed towards Lorong Halus or Punggol Central this weekend? Do note that the new slip road from TPE(PIE) Exit 7 will be opened from this Saturday, 18 May 2019, from 5am onwards! Check out this video to help you navigate better "
767,2019-05-15 11:30:31,15,11,Wednesday,Heavy Traffic on CTE (towards AYE) after PIE(Jurong) Exit
768,2019-05-15 11:13:19,15,11,Wednesday,Accident on CTE (towards AYE) after PIE(Jurong) Exit with congestion till PIE(Changi) Exit. Avoid lane 1
769,2019-05-15 11:08:14,15,11,Wednesday,Accident on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 1
770,2019-05-15 11:06:46,15,11,Wednesday,Heavy Traffic on SLE (towards CTE) before Woodlands Ave 12 Exit
771,2019-05-15 10:40:26,15,10,Wednesday,Accident on TPE (towards SLE) before Tampines Rd Exit
772,2019-05-15 10:33:09,15,10,Wednesday,Accident on SLE (towards CTE) before Woodlands Ave 12 Exit with congestion till BKE Entrance. Avoid lanes 1 and 2
773,2019-05-15 10:27:52,15,10,Wednesday,Accident on SLE (towards CTE) before Woodlands Ave 12 Exit with congestion till BKE Entrance. Avoid lane 1
774,2019-05-15 10:25:32,15,10,Wednesday,Accident on ECP (towards Changi Airport) before Tg Katong Rd Exit. Avoid lane 4
775,2019-05-15 10:24:03,15,10,Wednesday,Accident on Tuas Road (towards Tuas Viaduct) after Tuas Avenue 3
776,2019-05-15 10:22:33,15,10,Wednesday,Accident on SLE (towards CTE) before Woodlands Ave 12 Exit. Avoid lane 1
777,2019-05-15 10:19:29,15,10,Wednesday,Accident on SLE (towards CTE) before Woodlands Ave 12 Exit. Avoid lanes 1 and 2
778,2019-05-15 10:10:24,15,10,Wednesday,Accident on PIE (towards Tuas) after Eng Neo Ave
779,2019-05-15 09:16:26,15,9,Wednesday,Accident on AYE (towards Tuas) after Lower Delta Rd Exit with congestion till Lower Delta Rd Exit. Avoid lane 2
780,2019-05-15 09:13:27,15,9,Wednesday,Obstacle on TPE (towards PIE) before Sengkang Exit. Avoid lane 3
781,2019-05-15 09:07:46,15,9,Wednesday,Accident on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 2
782,2019-05-15 09:03:14,15,9,Wednesday,Heavy Traffic on AYE (towards Tuas) after Lower Delta Rd Exit
783,2019-05-15 08:47:32,15,8,Wednesday,Accident on AYE (towards Tuas) after Lower Delta Rd Exit with congestion till Lower Delta Rd Exit. Avoid lane 1
784,2019-05-15 08:37:59,15,8,Wednesday,Accident on AYE (towards Tuas) after Lower Delta Rd Exit with congestion till Lower Delta Rd Exit. Avoid lanes 1 and 2
785,2019-05-15 08:26:46,15,8,Wednesday,Accident on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lanes 1 and 2
786,2019-05-15 08:25:13,15,8,Wednesday,Accident on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 1
787,2019-05-15 08:23:45,15,8,Wednesday,Heavy Traffic on PIE (towards Tuas) after Stevens Rd Exit
788,2019-05-15 07:54:56,15,7,Wednesday,Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Thomson Rd Exit
789,2019-05-15 07:53:27,15,7,Wednesday,Accident on PIE (towards Tuas) after Stevens Rd Exit with congestion till Thomson Rd Exit. Avoid lane 1
790,2019-05-15 07:50:27,15,7,Wednesday,Accident on PIE (towards Tuas) after Stevens Rd Exit. Avoid lane 1
791,2019-05-15 07:15:17,15,7,Wednesday,Accident on BKE (towards Woodlands) after PIE Entrance. Avoid lane 3
792,2019-05-15 07:14:32,15,7,Wednesday,Accident on PIE (towards Tuas) at BKE(Woodlands) Exit
793,2019-05-15 03:24:47,15,3,Wednesday,Accident on AYE (towards Tuas) after Buona Vista exit. Avoid lane 2
794,2019-05-15 02:33:09,15,2,Wednesday,"Temporary Closure of Slip Road from PIE (Tuas) to Bendemeer Road on 22, 23 and 28 May 2019 from 1.00 a.m to 5.00 a.m. #sgtraffic http://bit.ly/30jEAlI"
795,2019-05-15 02:31:25,15,2,Wednesday,"Temporary Closure of Slip Roads at Sentosa Gateway Tunnel from Wednesday, 22 May 2019 to Friday, 24 May 2019 from midnight to 5.00 a.m daily. #sgtraffic http://bit.ly/30m0ViA"
796,2019-05-15 02:30:58,15,2,Wednesday,"Temporary Closure of Slip Roads from Tampines Avenue 7 and Loyang Avenue to TPE (Changi) from Tuesday, 21 May 2019 to Saturday, 25 May 2019 from 1.00 a.m to 5.00 a.m daily. #sgtraffic http://bit.ly/2HjELpE"
797,2019-05-15 02:30:28,15,2,Wednesday,"Temporary Road Closure at KPE Tunnel on Sunday, 19 May 2019 from midnight to 9.00 a.m. #sgtraffic http://bit.ly/2WL1MHA"
798,2019-05-15 02:30:06,15,2,Wednesday,"Temporary Closure of Slip Road from CTE (SLE) to Merchant Road Exit on Tuesday, 21 May 2019 from midnight to 5.00 a.m. #sgtraffic http://bit.ly/2HvtcuK"
799,2019-05-15 01:42:37,15,1,Wednesday,Accident on KPE (towards ECP) after Airport Rd Entrance with congestion till Airport Rd Exit. Avoid lane 1
800,2019-05-15 01:17:21,15,1,Wednesday,Accident on KPE (towards ECP) after Airport Rd Entrance. Avoid lane 1
801,2019-05-15 01:09:50,15,1,Wednesday,Heavy Traffic on BKE (towards PIE) before Bukit Panjang Rd Exit
802,2019-05-15 01:05:29,15,1,Wednesday,Accident on PIE (towards Tuas) before Jalan Eunos
803,2019-05-15 00:55:43,15,0,Wednesday,Accident on TPE (towards SLE) after Punggol Rd Exit. Avoid lane 1
804,2019-05-15 00:46:42,15,0,Wednesday,Accident on BKE (towards PIE) before Bukit Panjang Rd Exit with congestion till KJE Exit. Avoid lane 1
805,2019-05-15 00:36:23,15,0,Wednesday,Heavy Traffic on ECP (towards Changi Airport) after Still Rd Sth Exit
806,2019-05-15 00:34:50,15,0,Wednesday,Accident on BKE (towards PIE) before Bukit Panjang Rd Exit. Avoid lane 1
807,2019-05-15 00:13:59,15,0,Wednesday,Accident on ECP (towards Changi Airport) after Still Rd Sth Exit with congestion till Tg Katong Rd Exit. Avoid lane 1
808,2019-05-15 00:07:33,15,0,Wednesday,Accident on ECP (towards Changi Airport) after Still Rd Sth Exit. Avoid lane 1
809,2019-05-15 00:04:30,15,0,Wednesday,Accident on ECP (towards Changi Airport) after Still Rd Sth Exit. Avoid lane 3
810,2019-05-14 22:48:45,14,22,Tuesday,Accident on AYE (towards MCE) before Jurong Town Hall Exit. Avoid lane 4
811,2019-05-14 21:05:21,14,21,Tuesday,Obstacle on PIE (towards Tuas) at TPE(SLE) Exit
812,2019-05-14 16:28:53,14,16,Tuesday,Accident on SLE (towards CTE) at Yio Chu Kang Rd Exit. Yio Chu Kang Rd Exit closed
813,2019-05-14 16:11:15,14,16,Tuesday,Accident on SLE (towards CTE) at Yio Chu Kang Rd Exit
814,2019-05-14 14:18:10,14,14,Tuesday,Accident on PIE (towards Tuas) at Kallang Bahru Exit
815,2019-05-14 13:55:17,14,13,Tuesday,Accident on TPE (towards PIE) at Pasir Ris Dr 12 Exit
816,2019-05-14 12:29:26,14,12,Tuesday,Accident on BKE (towards Woodlands) after PIE Entrance
817,2019-05-14 12:22:13,14,12,Tuesday,Accident on CTE (towards SLE) after Braddell Rd Exit with congestion till Jalan Bahagia Exit. Avoid lane 1
818,2019-05-14 12:19:15,14,12,Tuesday,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 1
819,2019-05-14 11:51:39,14,11,Tuesday,Accident on PIE (towards Tuas) after Thomson Rd Exit
820,2019-05-14 11:35:32,14,11,Tuesday,Accident on BKE (towards Woodlands) after Dairy Farm Rd Exit. Avoid lane 1
821,2019-05-14 10:47:38,14,10,Tuesday,Accident on SLE (towards CTE) after Woodlands Ave 12 Exit
822,2019-05-14 10:43:07,14,10,Tuesday,Obstacle on PIE (towards Tuas) at Bedok North Ave 3 Exit
823,2019-05-14 10:40:06,14,10,Tuesday,Accident on KPE (towards TPE) at Sims Avenue Entrance
824,2019-05-14 08:00:11,14,8,Tuesday,Accident on AYE (towards Tuas) before Tuas Rd Exit with congestion till Benoi Rd Exit. Avoid lane 3
825,2019-05-14 07:41:40,14,7,Tuesday,Obstacle on AYE (towards Tuas ) after Clementi Ave 6 Exit. Avoid lane 3
826,2019-05-14 07:34:30,14,7,Tuesday,Accident on AYE (towards Tuas) before Tuas Rd Exit with congestion till Benoi Rd Exit. Avoid lanes 2 and 3
827,2019-05-14 07:24:06,14,7,Tuesday,Accident on AYE (towards Tuas) before Tuas Rd Exit. Avoid lanes 2 and 3
828,2019-05-14 07:12:55,14,7,Tuesday,Accident on AYE (towards Tuas) before Tuas Rd Exit. Avoid lane 3
829,2019-05-14 06:50:05,14,6,Tuesday,Accident on Upper Serangoon Road (towards City) after Serangoon Avenue 2
830,2019-05-14 06:41:16,14,6,Tuesday,Accident on Dunearn Road (towards City) after Wayang Satu Flyover. Avoid right lane
831,2019-05-14 06:39:00,14,6,Tuesday,Accident on Upper Serangoon Road (towards City) after Serangoon Avenue 2. Avoid right lane
832,2019-05-14 05:38:14,14,5,Tuesday,Accident on CTE (towards SLE) after Jalan Bahagia Exit. Avoid lane 4
833,2019-05-14 04:37:34,14,4,Tuesday,Obstacle in CTE Tunnel (towards AYE) before Havelock Exit. Avoid lane 2
834,2019-05-14 04:26:00,14,4,Tuesday,Accident on PIE (towards Tuas) after BKE
835,2019-05-14 03:38:03,14,3,Tuesday,Obstacle on PIE (towards Changi Airport) before Kallang Way. Avoid lane 4
836,2019-05-14 01:43:00,14,1,Tuesday,Accident on KPE (towards ECP) before PIE(Tuas) Exit with congestion till Airport Rd Entrance. Avoid lane 2
837,2019-05-14 01:39:58,14,1,Tuesday,Accident on KPE (towards ECP) before PIE(Tuas) Exit. Avoid lane 2
838,2019-05-14 01:15:19,14,1,Tuesday,Accident on AYE (towards Tuas) before Buona Vista exit. Avoid lane 5
839,2019-05-14 00:05:09,14,0,Tuesday,Accident on TPE (towards PIE) after Pasir Ris Dr 8 Exit
840,2019-05-14 00:02:13,14,0,Tuesday,Accident on KPE (towards ECP) after Buangkok Dr Exit. Avoid lane 1
841,2019-05-14 00:01:29,14,0,Tuesday,Accident on KPE (towards ECP) after Buangkok Dr Exit
842,2019-05-13 23:43:37,13,23,Monday,Heavy Traffic on PIE (towards Changi Airport) at ECP(City) Exit
843,2019-05-13 23:36:59,13,23,Monday,Accident on PIE (towards Tuas) after KPE Exit
844,2019-05-13 23:17:15,13,23,Monday,Accident on PIE (towards Changi Airport) at ECP(City) Exit with congestion till TPE
845,2019-05-13 22:15:57,13,22,Monday,Accident on ECP (towards City) after PIE(Tuas) Exit. Avoid lane 2
846,2019-05-13 21:54:51,13,21,Monday,Accident on ECP (towards City) after PIE(Tuas) Exit. Avoid lane 3
847,2019-05-13 21:46:04,13,21,Monday,Accident on PIE (towards Changi Airport) at ECP(City) Exit
848,2019-05-13 17:32:53,13,17,Monday,Accident on Bukit Panjang Ring Road (towards Bangkit Road) after Bukit Panjang Road. Avoid left lane
849,2019-05-13 17:30:37,13,17,Monday,Accident on Mount Pleasant Road near Malcolm Road/Mount Pleasant Road Junction
850,2019-05-13 14:32:11,13,14,Monday,Accident on BKE (towards Woodlands) after Dairy Farm Rd Exit
851,2019-05-13 14:17:18,13,14,Monday,Accident on BKE (towards Woodlands) after Dairy Farm Rd Exit. Avoid lane 3
852,2019-05-13 13:05:34,13,13,Monday,Accident on PIE (towards Changi Airport) after Kallang
853,2019-05-13 12:48:09,13,12,Monday,Accident on PIE (towards Changi Airport) after TPE. Avoid lane 3
854,2019-05-13 10:35:22,13,10,Monday,Accident on Adam Road (towards Queensway) at Farrer Flyover with congestion till PIE
855,2019-05-13 10:25:06,13,10,Monday,Accident on East Coast Road (towards Changi) after Joo Chiat Road. Avoid left lane
856,2019-05-13 10:16:55,13,10,Monday,Accident on Adam Road (towards Queensway) at Farrer Flyover
857,2019-05-13 10:16:55,13,10,Monday,Accident on KPE (towards TPE) after Airport Rd Entrance
858,2019-05-13 10:11:40,13,10,Monday,Accident on Adam Road (towards Queensway) at Farrer Flyover. Avoid right lane
859,2019-05-13 09:33:39,13,9,Monday,Accident on East Coast Road (towards Changi) after Joo Chiat Road
860,2019-05-13 09:32:13,13,9,Monday,Accident on SLE (towards CTE) before Lentor Ave Exit with congestion till Upper Thomson Rd Exit. Avoid lane 5
861,2019-05-13 07:32:29,13,7,Monday,Heavy Traffic on PIE (towards Changi Airport) after Jalan Anak Bukit
862,2019-05-13 07:28:47,13,7,Monday,Heavy Traffic on AYE (towards Tuas) before Clementi Rd Exit
863,2019-05-13 07:25:53,13,7,Monday,Obstacle on PIE (towards Changi Airport) before KJE. Avoid lane 5
864,2019-05-13 07:24:20,13,7,Monday,Flash Flood on PIE (towards Changi Airport) before KJE
865,2019-05-13 07:17:43,13,7,Monday,Accident on PIE (towards Changi Airport) after Jalan Anak Bukit with congestion till Bukit Timah Rd exit
866,2019-05-13 07:08:03,13,7,Monday,Obstacle on AYE (towards Tuas) before Clementi Rd Exit with congestion till Normanton Exit. Avoid lanes 3 and 4
867,2019-05-13 06:58:37,13,6,Monday,Obstacle on AYE (towards Tuas) before Clementi Rd Exit with congestion till Buona Vista exit. Avoid lanes 3 and 4
868,2019-05-13 06:54:13,13,6,Monday,Accident on PIE (towards Changi Airport) after Jalan Anak Bukit with congestion till Bukit Timah Rd exit. Avoid lane 2
869,2019-05-13 06:53:29,13,6,Monday,Accident on PIE (towards Changi Airport) after Jalan Anak Bukit with congestion till Bukit Timah Rd exit. Avoid lanes 2 and 3
870,2019-05-13 06:52:47,13,6,Monday,Accident on PIE (towards Changi Airport) after Jalan Anak Bukit. Avoid lanes 2 and 3
871,2019-05-13 06:46:14,13,6,Monday,Obstacle on AYE (towards Tuas) before Clementi Rd Exit with congestion till Buona Vista exit. Avoid lane 3
872,2019-05-13 06:31:03,13,6,Monday,Obstacle on AYE (towards Tuas) before Clementi Rd Exit. Avoid lanes 1 and 3
873,2019-05-13 06:29:30,13,6,Monday,Obstacle on AYE (towards Tuas) before Clementi Rd Exit. Avoid lane 3
874,2019-05-13 06:27:20,13,6,Monday,Accident on PIE (towards Changi Airport) at Upper Serangoon Rd Exit
875,2019-05-13 04:43:34,13,4,Monday,Accident on SLE (towards CTE) before Lentor Ave Exit. Avoid lane 5
876,2019-05-13 04:13:16,13,4,Monday,Accident on CTE (towards SLE) after Jalan Bahagia Exit. Avoid lane 4
877,2019-05-13 04:11:50,13,4,Monday,Accident on CTE (towards SLE) after Jalan Bahagia Exit. Avoid lane 3
878,2019-05-13 04:10:18,13,4,Monday,Accident on ECP (towards Changi Airport) before PIE Exit
879,2019-05-13 04:01:39,13,4,Monday,Obstacle on TPE (towards SLE) before Tampines Ave 7 Exit. Avoid lane 3
880,2019-05-13 03:41:23,13,3,Monday,Accident on SLE (towards CTE) before Lentor Ave Exit. Avoid lanes 4 and 5
881,2019-05-13 03:40:33,13,3,Monday,Accident on SLE (towards CTE) before Lentor Ave Exit
882,2019-05-13 03:32:34,13,3,Monday,Accident on Ang Mo Kio Avenue 5 near Ang Mo Kio Avenue 5/Yio Chu Kang Road Junction
883,2019-05-13 03:31:07,13,3,Monday,Obstacle on PIE (towards Changi Airport) after BKE. Avoid lane 3
884,2019-05-13 03:21:29,13,3,Monday,Accident on BKE (towards PIE) at PIE(City) Exit
885,2019-05-13 02:52:47,13,2,Monday,Accident on AYE (towards Tuas) before Buona Vista exit. Avoid lanes 1 and 2
